1,"(Ship from US)
Scooter hover board Electric self balancing Scooter Smart wheel hoverboard unicycle Standing Skateboard drift scooter airboard",F,US $243.00/piece,Just Fashion !,21778,"http://www.aliexpress.com/item/Scooter-hover-board-Electric-self-balancing-Scooter-Smart-wheel-hoverboard-unicycle-Standing-Skateboard-drift-scooter-airboard/32555881037.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,2 wheel electric standing scooter with 4400 MA lithlium battery max speed 18km/H 2 wheel standing skateboard electric scooter,Orders (589),US $246.56/piece,One2More,414,"http://www.aliexpress.com/item/2-wheel-electric-standing-scooter-with-4400-MA-lithlium-battery-max-speed-18km-H-2-wheel/32396089092.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,"2 wheel electric standing hands free scooter Xmas gift,max speed 18km/H factory sale skateboard,monorover r2 electric hoverboard",Orders (37),US $234.00 - 244.00/piece,madeinchina wholesale,1334,"http://www.aliexpress.com/item/2-wheel-electric-standing-scooter-with-4400-MA-lithlium-battery-max-speed-18km-H-2-wheel/32440930190.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,8 inch 2 wheel self electric standing scooter hoverboard two wheel smart skateboard drift scooter airboard scooters led light,Orders (2),US $637.58/piece,"Shenzhen FinFox Technology Co., LTD",988,"http://www.aliexpress.com/item/8-inch-2-wheel-self-electric-standing-scooter-hoverboard-two-wheel-smart-skateboard-drift-scooter-airboard/32498836424.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,2015 Two Wheels Smart Self Balancing Scooters Electric Drifting Board Personal Adult Transporter with LED Light (Black),Orders (13),US $257.20/piece,iTontek,320,"http://www.aliexpress.com/item/2015-Free-shipping-Two-Wheel-Self-Balancing-Electric-Scooter-With-Key-Switch-Black/32440450689.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,2016 free shipping smart balance wheel bluetooth speaker airboard hoverboard safe self balancing two wheels scooter,Orders (27),US $244.50 - 252.50/piece,Jacky's fashion Store 104125,267,"http://www.aliexpress.com/item/NO-TAX-Fedex-free-shipping-smart-balance-hoverboard-electric-self-standing-scooter-Monorover-r2-airboard-two/32478597643.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,4.4Ah Lithium Battery Two-Wheel Self Balancing Scooter 500W Electric Motorcycle 6.5inch 2 Wheels Electric Scooter Free Shipping,Orders (18),US $259.48/piece,"Eglobal Technology Co., Limited",1864,"http://www.aliexpress.com/item/4-4Ah-Lithium-Battery-Two-Wheel-Self-Balancing-Scooter-500W-Electric-Unicycle-6-5inch-2-Wheels/32538658944.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,"(Ship from US)
Black 2016 Two Wheel Self Balancing Scooter 6.5 inch 6.5 Electric Standing Smart Self Balanced Hoverboard Black",Order (1),US $300.99/piece,Auto Motor Collection,309,"http://www.aliexpress.com/item/Black-2016-Two-Wheel-Self-Balancing-Scooter-6-5-inch-6-5-Electric-Standing-Smart-Self/32559514505.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,Free shipping 8inch smart self balancing board scooter bluetooth 8 inch bluetooth adults 2 wheel smart drifting hover board,Orders (14),US $263.89/piece,Biggest Hero,3980,"http://www.aliexpress.com/item/Free-shipping-8inchTwo-2-wheels-self-balancing-scooter-bluetooth-china-smart-self-balancing-electric-scooter-8/32522218868.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?5,2 Wheel Bluetooth Smart Self Balance Scooter Two Wheel Smart Self Balancing Electric Drift Board Scooter hoverboard,Orders (71),US $215.00 - 230.00/piece,2world Fast service Phone parts,8471,"http://www.aliexpress.com/item/New-Arrive-High-Quality-2-Wheel-Smart-Electric-Balance-Scooter-Hoverboard-Outdoor-Adult-Self-Unicycle-Balancing/32522444760.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,"(Ship from US)
Scooter hover board Electric self balancing Scooter Smart wheel hoverboard unicycle Standing Skateboard drift scooter airboard",Orders (21),US $243.00/piece,Just Fashion !,21778,"http://www.aliexpress.com/item/Scooter-hover-board-Electric-self-balancing-Scooter-Smart-wheel-hoverboard-unicycle-Standing-Skateboard-drift-scooter-airboard/32555881037.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,"(Ship from US)
2 Wheel Self Balance Electric Scooters 6.5 Inch 500W Electric Skateboard Hoverboard 36V 4400mah Battery 7 Days Fast Delivery",Orders (36),US $233.16 - 249.40/piece,"Shenzhen VCOO Technology Co.,Ltd.",253,"http://www.aliexpress.com/item/Two-Wheels-Self-Balancing-Monorover-Hoverboard-Airboard-Smart-Self-Balance-2-Wheel-Electric-Standing-Scooter/32436138147.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,iScooter hover board Electric self balancing Scooter Smart wheel hoverboard unicycle Standing Skateboard drift scooter airboard,Orders (2270),US $231.90 - 242.90/piece,"Shenzhen Digihero Technology Co., Ltd",8390,"http://www.aliexpress.com/item/Speedway-Electric-Scooter-Two-2-Wheel-Electric-Standing-Self-Balance-Scooters-Skateboard-Traffic-jam-for-Office/32397261750.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Two wheels Bicycle with Remote Key Self balancing Electric Scooter Mini Smart Balance 4400mah Electric Skateboard Hoverboard,Orders (204),US $215.00 - 233.00/piece,"Sheng Tang Technology Co., Ltd.",24063,"http://www.aliexpress.com/item/Two-wheels-Bicycle-with-Remote-Key-Self-balancing-Electric-Scooter-Mini-Smart-Balance-4400mah-Electric-Skateboard/32507601224.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,"(Ship from US)
US UK Stock 2 Wheel Balancing Scooter Smart Electric Balance Scooter Self Unicycle Balance Board Drift Scooter Outdoor LED Light",Order (1),US $259.00/piece,Beauty Supermarket,2316,"http://www.aliexpress.com/item/2-Wheel-Balancing-Scooter-Smart-Electric-Balance-Scooter-Self-Unicycle-Balance-Board-Drift-Scooter-Outdoor-Sports/32540248902.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Xmas gift 2 Two Wheel Smart Self Balancing Scooter Electric Standing Scooter Unicycle Scooter Hoverboard Drifting Balance Board,Orders (135),US $255.99/piece,"NPET Technology Co., LTD",317,"http://www.aliexpress.com/item/2-wheel-electric-standing-scooter-self-balancing-scooter-Monorover-Hoverboard-Unicycle-Airboard-Electric-Drifting-Board-Personal/32462395302.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Electric Scooter hoverboard unicycle Smart wheel Skateboard drift airboard adult motorized 2 / two wheels self balancing scooter,Orders (238),US $500.00/piece,"Shenli Electronic Technology (HongKong) Co.,Ltd.",3285,"http://www.aliexpress.com/item/Electric-Scooter-hoverboard-unicycle-Smart-wheel-Skateboard-drift-airboard-adult-motorized-2-two-wheels-self-balancing/32524810735.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2 Wheel Balancing Scooter Smart Electric Balance Scooter Self Unicycle Balance Board Drift Scooter hoverboard Outdoor Sports,Orders (149),US $215.00 - 230.00/piece,"Shenzhen Shangtong Tianxia Information Consultation Co., Ltd.",12290,"http://www.aliexpress.com/item/2015-Hot-sale-2-Wheel-Smart-Electric-Balance-Scooter-Hoverboard-Outdoor-Adult-Self-Unicycle-Balancing-Mini/32522680400.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,New 2 Wheel Balance Electric Standing Scooter Hoverboard Unicycle Smart two wheels Self Balancing Scooters Board For Adult,Orders (437),US $219.00/piece,"Lyman International Trade Group Co ., Ltd .",7949,"http://www.aliexpress.com/item/New-Electric-Scooter-Hoverboard-Smart-2-wheels-Skateboard-Drift-Airboard-For-Adult-Motorized-Two-Wheel-Self/32542073660.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Best 10 inch Smart Self Balancing Scooter Unicycle Electric Hover Board 2 Wheels NO TAX,Orders (59),US $279.99/piece,IS-TOOLS,995,"http://www.aliexpress.com/item/10-Inches-Smart-Self-Balancing-Electric-Unicycle-Scooter-balance-2-wheels-with-Bluetooth-Speaker-Remote-Control/32525072475.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Newest Version High Quality 2 Wheel self balancing Electric Scooter hands free hoverboard Smart skateboard unicycle Drop ship,Orders (339),US $168.30 - 319.50/piece,Sonia's Super Store,8495,"http://www.aliexpress.com/item/NEW-Electric-Self-balancing-scooter-hoverboard-2-Wheels-Standing-Scooter-Smart-wheel-Skateboard-drift-airboard/32431659671.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Free Shipping Chic Smart S1 two Wheel Mini Self Balancing Electric Scooter CE approved,Orders (30),US $703.36/piece,KWK SMART LIFE,126,"http://www.aliexpress.com/item/Chic-Smart-2-Wheel-Mini-Self-Balancing-Electric-Scooter-CE-approved/32342159771.html?s=p&ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,8inch Smart Balance Wheel 2 Wheel Electric Standing Scooter with Bluetooth Music LED Speaker Remote Adult Roller Hover Board,Orders (56),US $290.00/piece,E-STORE HEALTH AND BEAUTY GROUP,492,"http://www.aliexpress.com/item/8inch-Smart-Balance-Wheel-2-Wheel-Electric-Standing-Scooter-with-Bluetooth-Music-LED-Speaker-Remote-Adult/32522692622.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,"(Ship from US)
Two Wheel Electric Standing Scooter Smart wheel Skateboard drift airboard adult hoverboard Hover Drift Board with LED Light",Orders (21),US $246.00/piece,"SHENZHEN MOONAR TECH. CO.,LTD",80258,"http://www.aliexpress.com/item/Two-Wheel-Electric-Standing-Scooter-Smart-wheel-Skateboard-drift-airboard-adult-hoverboard-Hover-Drift-Board-with/32552866301.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,New Chrome Color iScooter 2 Wheel Self Smart Balance Scooter Electric Skateboard with Led light Hoverboard for Kids Adult,Orders (464),US $231.99 - 261.99/piece,Honesty_Team,8043,"http://www.aliexpress.com/item/speedway-hoverboard-TWO-2-wheel-balancing-electric-scooter-standing-drift-board-travel-hands-free-skate-Adult/32474158396.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2 Wheel Smart Balance unicycle Electric Scooter Hoverboard Skateboard Motorized Self balancing Standing Drift Board,Orders (93),US $227.99 - 237.49/piece,JonMart,449,"http://www.aliexpress.com/item/2-Wheel-Smart-Balance-unicycle-Electric-Scooter-Hoverboard-Skateboard-Motorized-Adult-Roller-Hover-Standing-Drift-Board/32502759460.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Professional 4.4AH Electric balance scooter 2 wheel Self balance Scooter Smart Scooter Hoverboard Skateboard drift scooter,Orders (93),US $229.90 - 249.90/piece,"YONGKANG YUNSEN  GARDEN TOOLS CO.,LTD",514,"http://www.aliexpress.com/item/Professional-4-4AH-Electric-balance-scooter-2-wheel-Self-balance-Scooter-Smart-Scooter-Hoverboard-Skateboard-drift/32521656217.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2015 bluetooth music Adult self balance scooters 2 Wheels Motorcycle Balanced skate Electric skateboard Electric Scooter,Orders (194),US $248.00 - 256.00/piece,Electric bicycle shop,406,"http://www.aliexpress.com/item/2015-Adult-Motor-E-Scooter-2-Wheels-Motorcycle-Balanced-self-balancing-skate-Electric-skateboard-Electric-Scooter/32306612758.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Smart Electric Self Balancing Scooter Hover Board Unicycle Balance 2 Wheel Color,Orders (2),US $289.99/piece,ZL Middle Store,800,"http://www.aliexpress.com/item/Smart-Electric-Self-Balancing-Scooter-Hover-Board-Unicycle-Balance-2-Wheel-Color/32558258015.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,6.5 inch self balancing scooter,0,US $229.99 - 249.99/piece,Century Tech,7582,"http://www.aliexpress.com/item/New-Two-Wheel-Smart-Self-Balancing-Scooter-Electric-Standing-Scooter-Unicycle-Scooter-Hoverboard-Drifting-Balance-Board/32558423421.html?s=p&ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2 Wheel Self Smart Balance Unicycle Electric Standing Scooter Hoverboard electric skateboard bluetooth speaker controller,Orders (275),US $290.00 - 328.00/piece,happy family(best quality and service),215,"http://www.aliexpress.com/item/2-Wheel-Self-Smart-Balance-Unicycle-Electric-Standing-Scooter-Hoverboard-electric-skateboard-bluetooth-speaker-controller/32521636790.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,New Smart Balance two-wheel Electric Standing Scooter Balancing Airboard electric intelligent drift board scooter wholesales,Orders (47),US $275.99/piece,"Shenzhen Greendo Technology Co., Ltd",1546,"http://www.aliexpress.com/item/New-Smart-Balance-two-wheel-Electric-Standing-Scooter-Balancing-Airboard-electric-intelligent-drift-board-scooter-wholesales/32460949983.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,"(Ship from US)
FOTOWELT Smart ONE WHEEL Unicycle Self Balancing Electric Unicycle Scooter Balancing Intelligent Monocycle Electric White Black",Orders (3),US $279.65/piece,Top Store ACE,39,"http://www.aliexpress.com/item/FOTOWELT-Smart-ONE-WHEEL-Unicycle-Self-Balancing-Electric-Unicycle-Scooter-Balancing-Intelligent-Monocycle-Electric-White-Color/32537616244.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,"(Ship from US)
2 Wheel Self Balancing Electric Scooter 500W Hoverboard 36V 4400mah For Samsung Battery Gold Pink 6 Color 7 Days Fast Shipping",Orders (14),US $237.98 - 258.88/piece,Shenzhen Vcoo Tech Trading Ltd.,2451,"http://www.aliexpress.com/item/High-Quality-Hoverboard-Self-Balancing-Scooter-2-Wheel-Electric-Standing-Scooter-Electric-Scooters-Gold-Pink-6/32523584932.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2 Wheel Bluetooth Smart Self Balance Scooter Two Wheel Smart Self Balancing Electric Drift Board Scooter hoverboard,Orders (71),US $215.00 - 230.00/piece,2world Fast service Phone parts,8471,"http://www.aliexpress.com/item/New-Arrive-High-Quality-2-Wheel-Smart-Electric-Balance-Scooter-Hoverboard-Outdoor-Adult-Self-Unicycle-Balancing/32522444760.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2 Wheel Smart Balance Electric Standing Scooter Skateboard Hoverboard Adult Roller Hover Drift Board Remote Control/Gift Bag,Orders (57),US $219.99 - 231.99/piece,Domi Direct,10423,"http://www.aliexpress.com/item/2-Wheel-Smart-Balance-Electric-Standing-Scooter-Skateboard-Hoverboard-Adult-Roller-Hover-Drift-Board-Remote-Control/32476316740.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,New Version iScooter plating color 2 Wheel Self Smart Balance Unicycle Electric Standing Scooter Hoverboard electric skateboard,Orders (40),US $231.99 - 258.99/piece,DOUBLE KING INDUSTRY CO LTD,9624,"http://www.aliexpress.com/item/2015-new-Two-wheel-smart-7-inch-2-wheel-scooter-two-Wheel-electric-Scooter-balancing-unicycle/32403813357.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,self balancing scooter,Orders (6),US $209.00 - 230.00/piece,Home Trends,3072,"http://www.aliexpress.com/item/Free-Shipping-two-wheel-smart-self-balancing-scooter-electric-Scooter-electric-unicycle-smart-borad-airboard-for/32501680580.html?s=p&ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2015 Hot Electric Self Balance Scooter hoverboard 2 Wheel Smart Unicycle Standing Skateboard Hover Board drift Swegway airboard,Orders (284),US $232.85 - 247.85/piece,Shenzhen Leong Fasion Group,971,"http://www.aliexpress.com/item/2015-New-2-Wheel-Smart-Self-Balance-Electric-Scooter-Hoverboard-Skateboard-Motorized-Adult-Roller-Hover-Standing/32478129011.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,6.5 inch 2 wheels Smart Balancing Electric Unicycle Scooter Hoverboard Motorized balance Scooter Free Shipping NO Customs TAX,Orders (61),US $219.76/piece,HGF ELECTRONICS,9671,"http://www.aliexpress.com/item/New-Mini-Smart-Balancing-Electric-Unicycle-Scooter-balance-2-wheels-Free-Shipping-NO-Customs-TAX/32463522500.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,6.5 inch Samsung bluetooth bags 2 Wheel Smart Balance Electric Scooter gold Skateboard Motorized Adult Standing Drift Board A7,Orders (2),US $370.00/piece,happystore,589,"http://www.aliexpress.com/item/6-5-inch-Samsung-bluetooth-bags-2-Wheel-Smart-Balance-Electric-Scooter-gold-Skateboard-Motorized-Adult/32498422388.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2 wheel electric standing scooter with 4400 MA lithlium battery max speed 18km/H 2 wheel standing skateboard electric scooter,Orders (589),US $246.56/piece,One2More,414,"http://www.aliexpress.com/item/2-wheel-electric-standing-scooter-with-4400-MA-lithlium-battery-max-speed-18km-H-2-wheel/32396089092.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,"2 wheel electric standing hands free scooter Xmas gift,max speed 18km/H factory sale skateboard,monorover r2 electric hoverboard",Orders (37),US $234.00 - 244.00/piece,madeinchina wholesale,1334,"http://www.aliexpress.com/item/2-wheel-electric-standing-scooter-with-4400-MA-lithlium-battery-max-speed-18km-H-2-wheel/32440930190.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,8 inch 2 wheel self electric standing scooter hoverboard two wheel smart skateboard drift scooter airboard scooters led light,Orders (2),US $637.58/piece,"Shenzhen FinFox Technology Co., LTD",988,"http://www.aliexpress.com/item/8-inch-2-wheel-self-electric-standing-scooter-hoverboard-two-wheel-smart-skateboard-drift-scooter-airboard/32498836424.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2015 Two Wheels Smart Self Balancing Scooters Electric Drifting Board Personal Adult Transporter with LED Light (Black),Orders (13),US $257.20/piece,iTontek,320,"http://www.aliexpress.com/item/2015-Free-shipping-Two-Wheel-Self-Balancing-Electric-Scooter-With-Key-Switch-Black/32440450689.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2016 free shipping smart balance wheel bluetooth speaker airboard hoverboard safe self balancing two wheels scooter,Orders (27),US $244.50 - 252.50/piece,Jacky's fashion Store 104125,267,"http://www.aliexpress.com/item/NO-TAX-Fedex-free-shipping-smart-balance-hoverboard-electric-self-standing-scooter-Monorover-r2-airboard-two/32478597643.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,4.4Ah Lithium Battery Two-Wheel Self Balancing Scooter 500W Electric Motorcycle 6.5inch 2 Wheels Electric Scooter Free Shipping,Orders (18),US $259.48/piece,"Eglobal Technology Co., Limited",1864,"http://www.aliexpress.com/item/4-4Ah-Lithium-Battery-Two-Wheel-Self-Balancing-Scooter-500W-Electric-Unicycle-6-5inch-2-Wheels/32538658944.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,"(Ship from US)
Black 2016 Two Wheel Self Balancing Scooter 6.5 inch 6.5 Electric Standing Smart Self Balanced Hoverboard Black",Order (1),US $300.99/piece,Auto Motor Collection,309,"http://www.aliexpress.com/item/Black-2016-Two-Wheel-Self-Balancing-Scooter-6-5-inch-6-5-Electric-Standing-Smart-Self/32559514505.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,Free shipping 8inch smart self balancing board scooter bluetooth 8 inch bluetooth adults 2 wheel smart drifting hover board,Orders (14),US $263.89/piece,Biggest Hero,3980,"http://www.aliexpress.com/item/Free-shipping-8inchTwo-2-wheels-self-balancing-scooter-bluetooth-china-smart-self-balancing-electric-scooter-8/32522218868.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?6,2 Wheel Bluetooth Smart Self Balance Scooter Two Wheel Smart Self Balancing Electric Drift Board Scooter hoverboard,Orders (71),US $215.00 - 230.00/piece,2world Fast service Phone parts,8471,"http://www.aliexpress.com/item/New-Arrive-High-Quality-2-Wheel-Smart-Electric-Balance-Scooter-Hoverboard-Outdoor-Adult-Self-Unicycle-Balancing/32522444760.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,"(Ship from US)
Scooter hover board Electric self balancing Scooter Smart wheel hoverboard unicycle Standing Skateboard drift scooter airboard",Orders (21),US $243.00/piece,Just Fashion !,21778,"http://www.aliexpress.com/item/Scooter-hover-board-Electric-self-balancing-Scooter-Smart-wheel-hoverboard-unicycle-Standing-Skateboard-drift-scooter-airboard/32555881037.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,"(Ship from US)
2 Wheel Self Balance Electric Scooters 6.5 Inch 500W Electric Skateboard Hoverboard 36V 4400mah Battery 7 Days Fast Delivery",Orders (36),US $233.16 - 249.40/piece,"Shenzhen VCOO Technology Co.,Ltd.",253,"http://www.aliexpress.com/item/Two-Wheels-Self-Balancing-Monorover-Hoverboard-Airboard-Smart-Self-Balance-2-Wheel-Electric-Standing-Scooter/32436138147.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,iScooter hover board Electric self balancing Scooter Smart wheel hoverboard unicycle Standing Skateboard drift scooter airboard,Orders (2270),US $231.90 - 242.90/piece,"Shenzhen Digihero Technology Co., Ltd",8390,"http://www.aliexpress.com/item/Speedway-Electric-Scooter-Two-2-Wheel-Electric-Standing-Self-Balance-Scooters-Skateboard-Traffic-jam-for-Office/32397261750.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,Two wheels Bicycle with Remote Key Self balancing Electric Scooter Mini Smart Balance 4400mah Electric Skateboard Hoverboard,Orders (204),US $215.00 - 233.00/piece,"Sheng Tang Technology Co., Ltd.",24063,"http://www.aliexpress.com/item/Two-wheels-Bicycle-with-Remote-Key-Self-balancing-Electric-Scooter-Mini-Smart-Balance-4400mah-Electric-Skateboard/32507601224.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,"(Ship from US)
US UK Stock 2 Wheel Balancing Scooter Smart Electric Balance Scooter Self Unicycle Balance Board Drift Scooter Outdoor LED Light",Order (1),US $259.00/piece,Beauty Supermarket,2316,"http://www.aliexpress.com/item/2-Wheel-Balancing-Scooter-Smart-Electric-Balance-Scooter-Self-Unicycle-Balance-Board-Drift-Scooter-Outdoor-Sports/32540248902.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,Xmas gift 2 Two Wheel Smart Self Balancing Scooter Electric Standing Scooter Unicycle Scooter Hoverboard Drifting Balance Board,Orders (135),US $255.99/piece,"NPET Technology Co., LTD",317,"http://www.aliexpress.com/item/2-wheel-electric-standing-scooter-self-balancing-scooter-Monorover-Hoverboard-Unicycle-Airboard-Electric-Drifting-Board-Personal/32462395302.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,Electric Scooter hoverboard unicycle Smart wheel Skateboard drift airboard adult motorized 2 / two wheels self balancing scooter,Orders (238),US $500.00/piece,"Shenli Electronic Technology (HongKong) Co.,Ltd.",3285,"http://www.aliexpress.com/item/Electric-Scooter-hoverboard-unicycle-Smart-wheel-Skateboard-drift-airboard-adult-motorized-2-two-wheels-self-balancing/32524810735.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,2 Wheel Balancing Scooter Smart Electric Balance Scooter Self Unicycle Balance Board Drift Scooter hoverboard Outdoor Sports,Orders (149),US $215.00 - 230.00/piece,"Shenzhen Shangtong Tianxia Information Consultation Co., Ltd.",12290,"http://www.aliexpress.com/item/2015-Hot-sale-2-Wheel-Smart-Electric-Balance-Scooter-Hoverboard-Outdoor-Adult-Self-Unicycle-Balancing-Mini/32522680400.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,New 2 Wheel Balance Electric Standing Scooter Hoverboard Unicycle Smart two wheels Self Balancing Scooters Board For Adult,Orders (437),US $219.00/piece,"Lyman International Trade Group Co ., Ltd .",7949,"http://www.aliexpress.com/item/New-Electric-Scooter-Hoverboard-Smart-2-wheels-Skateboard-Drift-Airboard-For-Adult-Motorized-Two-Wheel-Self/32542073660.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,Best 10 inch Smart Self Balancing Scooter Unicycle Electric Hover Board 2 Wheels NO TAX,Orders (59),US $279.99/piece,IS-TOOLS,995,"http://www.aliexpress.com/item/10-Inches-Smart-Self-Balancing-Electric-Unicycle-Scooter-balance-2-wheels-with-Bluetooth-Speaker-Remote-Control/32525072475.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,Newest Version High Quality 2 Wheel self balancing Electric Scooter hands free hoverboard Smart skateboard unicycle Drop ship,Orders (339),US $168.30 - 319.50/piece,Sonia's Super Store,8495,"http://www.aliexpress.com/item/NEW-Electric-Self-balancing-scooter-hoverboard-2-Wheels-Standing-Scooter-Smart-wheel-Skateboard-drift-airboard/32431659671.html?ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
?7,Free Shipping Chic Smart S1 two Wheel Mini Self Balancing Electric Scooter CE approved,Orders (30),US $703.36/piece,KWK SMART LIFE,126,"http://www.aliexpress.com/item/Chic-Smart-2-Wheel-Mini-Self-Balancing-Electric-Scooter-CE-approved/32342159771.html?s=p&ws_ab_test=searchweb201556_6_79_2_78_77_82_80_62,searchweb201644_0,searchweb201560_1"
